date,Open,High,Low,Close,Volume,aVWAP_peak_422,aVWAP_valley_405,aVWAP_valley_373,aVWAP_valley_345,aVWAP_valley_316,aVWAP_valley_277,aVWAP_valley_241,aVWAP_valley_171,aVWAP_valley_145,aVWAP_valley_144,aVWAP_valley_107,aVWAP_valley_57,aVWAP_OB_bull_405,aVWAP_OB_bull_316,aVWAP_OB_bull_145,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-08 17:00:00+00:00,3.155,3.205,3.14,3.14,4060.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4060.0,False,False,False,False
2023-12-11 17:00:00+00:00,3.145,3.16,2.93,2.93,2177.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2177.0,-33.751937984496124,False,False,False,False,4030.8062015503874,False,False,False,False
2023-12-12 17:00:00+00:00,2.795,2.9,2.795,2.85,10144.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12321.0,-224.25190793822486,False,False,False,False,4125.584399975963,False,False,False,False
2023-12-13 17:00:00+00:00,3.05,3.24,3.02,3.24,1781.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.732427643236857,-31.340815121086827,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10540.0,-384.18598688491903,False,False,False,False,4089.234254239901,False,False,False,False
2023-12-14 17:00:00+00:00,3.24,3.44,3.24,3.43,5490.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.75752504189654,-17.262173120887326,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5050.0,-456.5241886386412,False,False,False,False,4110.951552623778,False,False,False,False
2023-12-15 17:00:00+00:00,3.15,3.195,3.15,3.19,1012.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.75521220197304,-14.449198205321636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6062.0,-543.4307903651738,False,False,False,False,4062.9057921179833,False,False,False,False
2023-12-18 17:00:00+00:00,3.21,3.275,3.15,3.15,2140.0,,,,,,,,,,,,,,,,,,#000000,,,,45.2535079150943,-13.310771483707633,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8202.0,-662.1682974912951,False,False,False,False,4033.093299216929,False,False,False,False
2023-12-19 17:00:00+00:00,3.25,3.37,3.24,3.34,4921.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.27068114146588,-9.32306055858578,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3281.0,-702.7703393906548,False,False,False,False,4046.859294577907,False,False,False,False
2023-12-20 17:00:00+00:00,3.33,3.38,3.3,3.3,706.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.69719129439838,-7.414307625744286,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3987.0,-753.6886287024276,False,False,False,False,3995.063026444916,False,False,False,False
2023-12-21 17:00:00+00:00,3.3,3.31,3.275,3.31,362.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.49435530775843,-5.7237646777727775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3625.0,-798.2050840713822,False,False,False,False,3938.7364678953822,False,False,False,False
