date,Open,High,Low,Close,Volume,aVWAP_peak_816,aVWAP_peak_800,aVWAP_valley_834,aVWAP_valley_810,aVWAP_valley_744,aVWAP_valley_715,aVWAP_valley_672,aVWAP_valley_625,aVWAP_valley_594,aVWAP_valley_578,aVWAP_valley_546,aVWAP_valley_520,aVWAP_valley_492,aVWAP_valley_422,aVWAP_valley_324,aVWAP_valley_287,aVWAP_valley_258,aVWAP_valley_216,aVWAP_valley_192,aVWAP_valley_155,aVWAP_valley_152,aVWAP_valley_138,aVWAP_valley_104,aVWAP_valley_84,aVWAP_OB_bull_834,aVWAP_OB_bull_744,aVWAP_OB_bull_672,aVWAP_OB_bull_625,aVWAP_OB_bull_422,aVWAP_OB_bull_324,aVWAP_OB_bull_138,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,12.54,12.575,12.205,12.405,16279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16279.0,False,False,False,False
2025-03-17 15:00:00+00:00,12.41,12.695,12.36,12.535,8283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8283.0,128.41860465116278,False,False,False,False,16155.031007751937,False,False,False,False
2025-03-17 16:00:00+00:00,12.535,12.83,12.53,12.72,14497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22780.0,479.6059131061835,False,False,False,False,16129.325100655007,False,False,False,False
2025-03-17 17:00:00+00:00,12.72,12.895,12.695,12.825,10167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32947.0,982.9763640657775,False,False,False,False,16036.885951807642,False,False,False,False
2025-03-17 18:00:00+00:00,12.815,13.08,12.815,13.035,8988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41935.0,1617.8914591965406,False,False,False,False,15927.600898291244,False,False,False,False
2025-03-17 19:00:00+00:00,13.035,13.155,12.89,12.945,13346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.74347641467865,45.26912877321078,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28589.0,2036.0481807593849,False,False,False,False,15887.576078162698,False,False,False,False
2025-03-18 14:00:00+00:00,12.115,12.48,12.095,12.32,7855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.74154632289235,28.48278310572239,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20734.0,2325.9389066390845,False,False,False,False,15763.040014935368,False,False,False,False
2025-03-18 15:00:00+00:00,12.32,12.435,12.215,12.275,5770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.53524928819712,17.905440334734152,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14964.0,2521.877838319099,False,False,False,False,15608.109161990635,False,False,False,False
2025-03-18 16:00:00+00:00,12.275,12.39,12.15,12.31,6829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.499603572300636,12.141082277338306,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21793.0,2820.6549260970974,False,False,False,False,15471.998942424889,False,False,False,False
2025-03-18 17:00:00+00:00,12.305,12.355,12.2,12.215,3597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.870827814104885,7.3231490482010315,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18196.0,3059.0323691033436,False,False,False,False,15287.890431689619,False,False,False,False
