date,Open,High,Low,Close,Volume,aVWAP_peak_886,aVWAP_peak_864,aVWAP_peak_855,aVWAP_peak_841,aVWAP_peak_819,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_804,aVWAP_peak_797,aVWAP_peak_784,aVWAP_peak_775,aVWAP_peak_774,aVWAP_peak_760,aVWAP_peak_751,aVWAP_peak_743,aVWAP_peak_742,aVWAP_peak_720,aVWAP_peak_713,aVWAP_peak_702,aVWAP_peak_684,aVWAP_peak_672,aVWAP_valley_896,aVWAP_valley_888,aVWAP_valley_875,aVWAP_valley_870,aVWAP_valley_860,aVWAP_valley_852,aVWAP_valley_829,aVWAP_valley_817,aVWAP_valley_806,aVWAP_valley_793,aVWAP_valley_788,aVWAP_valley_780,aVWAP_valley_763,aVWAP_valley_756,aVWAP_valley_749,aVWAP_valley_744,aVWAP_valley_733,aVWAP_valley_721,aVWAP_valley_703,aVWAP_valley_700,aVWAP_valley_690,aVWAP_valley_649,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_618,aVWAP_valley_613,aVWAP_valley_604,aVWAP_valley_578,aVWAP_valley_573,aVWAP_valley_563,aVWAP_valley_548,aVWAP_valley_540,aVWAP_valley_536,aVWAP_valley_522,aVWAP_valley_518,aVWAP_valley_510,aVWAP_valley_493,aVWAP_valley_483,aVWAP_valley_467,aVWAP_valley_440,aVWAP_valley_435,aVWAP_valley_420,aVWAP_valley_414,aVWAP_valley_396,aVWAP_valley_386,aVWAP_valley_376,aVWAP_valley_367,aVWAP_valley_359,aVWAP_valley_354,aVWAP_valley_338,aVWAP_valley_320,aVWAP_valley_305,aVWAP_valley_296,aVWAP_valley_288,aVWAP_valley_275,aVWAP_valley_267,aVWAP_valley_257,aVWAP_valley_256,aVWAP_valley_246,aVWAP_OB_bull_829,aVWAP_OB_bull_440,aVWAP_OB_bull_432,aVWAP_OB_bear_886,aVWAP_OB_bear_784,aVWAP_OB_bear_713,aVWAP_OB_bear_693,aVWAP_OB_bear_675,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,45.875,46.165,45.82,46.16,8861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8861.0,False,False,False,False
2024-12-30 16:00:00+00:00,46.175,46.42,46.16,46.355,2682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2682.0,41.58139534883721,False,False,False,False,8765.201550387597,False,False,False,False
2024-12-30 17:00:00+00:00,46.355,46.59,46.345,46.495,2611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5293.0,122.99873805660718,False,False,False,False,8669.787572862208,False,False,False,False
2024-12-30 18:00:00+00:00,46.495,46.59,46.435,46.52,4009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9302.0,265.3088351410009,False,False,False,False,8597.527300414733,False,False,False,False
2024-12-30 19:00:00+00:00,46.52,46.55,46.44,46.53,4401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13703.0,473.64513227059774,False,False,False,False,8532.464861648612,False,False,False,False
2024-12-30 20:00:00+00:00,46.53,46.75,46.455,46.7,22132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35835.0,1021.8831922353946,False,False,False,False,8743.310367669565,False,False,False,False
2024-12-31 15:00:00+00:00,46.42,46.52,46.27,46.315,6988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.05121535786402,34.746093822077626,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28847.0,1453.2803520456985,False,False,False,False,8716.09625344213,False,False,False,False
2024-12-31 16:00:00+00:00,46.32,46.415,46.225,46.24,11594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.10930325527787,24.11530000827824,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17253.0,1698.2372458124319,False,False,False,False,8760.714916179462,False,False,False,False
2024-12-31 17:00:00+00:00,46.245,46.45,46.205,46.45,6486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.94365605065266,21.685093358819074,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23739.0,2039.95449781534,False,False,False,False,8725.4480182542,False,False,False,False
2024-12-31 18:00:00+00:00,46.45,46.485,46.305,46.47,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.52079789783306,20.385545484261044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28539.0,2450.7924125778927,False,False,False,False,8664.588359056459,False,False,False,False
2024-12-31 19:00:00+00:00,46.47,46.585,46.45,46.545,11510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.223176356726874,20.385545484261044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40049.0,3033.710359669708,False,False,False,False,8708.703268218374,False,False,False,False
2024-12-31 20:00:00+00:00,46.545,46.605,46.405,46.575,35375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.538846278041106,20.385545484261044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75424.0,4156.040431612813,False,False,False,False,9122.13422530026,False,False,False,False
2025-01-01 15:00:00+00:00,46.575,46.575,46.575,46.575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.749292892250594,20.385545484261044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75424.0,5260.970037324242,False,False,False,False,8980.705787698706,False,False,False,False
2025-01-01 16:00:00+00:00,46.575,46.575,46.575,46.575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.88959063505692,20.385545484261044,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75424.0,6348.768951474253,False,False,False,False,8841.470039052214,False,False,False,False
