date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_827,aVWAP_valley_864,aVWAP_valley_846,aVWAP_valley_795,aVWAP_valley_763,aVWAP_valley_733,aVWAP_valley_703,aVWAP_valley_573,aVWAP_valley_557,aVWAP_valley_556,aVWAP_valley_554,aVWAP_valley_494,aVWAP_valley_474,aVWAP_valley_439,aVWAP_valley_392,aVWAP_valley_348,aVWAP_valley_330,aVWAP_valley_300,aVWAP_valley_270,aVWAP_valley_222,aVWAP_valley_161,aVWAP_OB_bull_795,aVWAP_OB_bull_557,aVWAP_OB_bear_827,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,25.5,25.855,25.46,25.49,21603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,21603.0,False,False,False,False
2025-04-08 15:00:00+00:00,25.475,25.645,25.345,25.465,14924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14924.0,-231.3798449612403,False,False,False,False,21499.4496124031,False,False,False,False
2025-04-08 16:00:00+00:00,25.445,25.505,25.01,25.015,10397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25321.0,-620.3662039540893,False,False,False,False,21327.31861066041,False,False,False,False
2025-04-08 17:00:00+00:00,25.015,25.095,24.76,25.04,8684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,1.8736988202636127,-48.31367106176275,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16637.0,-868.6861077687546,False,False,False,False,21131.298167084282,False,False,False,False
2025-04-08 18:00:00+00:00,25.04,25.225,24.78,24.83,12950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.472817651875313,-47.88688604252803,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29587.0,-1313.9312843924947,False,False,False,False,21004.456335036462,False,False,False,False
2025-04-08 19:00:00+00:00,24.83,24.86,24.34,24.5,27212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.4070453075552005,-47.88688604252803,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56799.0,-2174.1649078902856,False,False,False,False,21100.69732209016,False,False,False,False
2025-04-09 14:00:00+00:00,26.145,26.275,25.645,25.665,19477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.958993205987163,-30.505489493006685,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37322.0,-2719.0925837369477,False,False,False,False,21075.52372019729,False,False,False,False
2025-04-09 15:00:00+00:00,25.66,26.3,25.64,26.015,12832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.18661938221683,-17.983516244368772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24490.0,-3056.6260320511037,False,False,False,False,20947.717150891902,False,False,False,False
2025-04-09 16:00:00+00:00,26.02,26.24,25.885,26.165,10327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.15086470427535,-9.640507903111413,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14163.0,-3228.8178765154275,False,False,False,False,20783.054869482723,False,False,False,False
2025-04-09 17:00:00+00:00,26.17,27.085,25.98,26.7,11033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.775233935855155,-2.3445123581068543,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3130.0,-3227.285816414413,False,False,False,False,20631.891228095395,False,False,False,False
2025-04-09 18:00:00+00:00,26.69,26.785,26.09,26.255,15145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.61023999183173,-1.7783762153776124,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18275.0,-3460.5837107335697,False,False,False,False,20546.823147039653,False,False,False,False
2025-04-09 19:00:00+00:00,26.255,26.79,26.205,26.54,19330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.22791651142589,0.22100055606720304,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1055.0,-3390.5746609547546,False,False,False,False,20527.95767189175,False,False,False,False
2025-04-10 14:00:00+00:00,27.185,28.24,27.04,27.945,30218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.17218899277509,5.655410588680255,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31273.0,-2853.1548987694096,False,False,False,False,20678.190886281023,False,False,False,False
2025-04-10 15:00:00+00:00,27.935,28.115,27.605,27.71,13298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.32281703363657,7.765334994428244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17975.0,-2530.2377685559304,False,False,False,False,20563.769322152635,False,False,False,False
2025-04-10 16:00:00+00:00,27.71,28.085,27.485,28.045,7623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.58727825369142,10.279599047573313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25598.0,-2094.1410589659163,False,False,False,False,20363.137239638643,False,False,False,False
