date,Open,High,Low,Close,Volume,aVWAP_peak_387,aVWAP_peak_327,aVWAP_valley_361,aVWAP_valley_340,aVWAP_valley_299,aVWAP_valley_233,aVWAP_valley_212,aVWAP_valley_185,aVWAP_valley_137,aVWAP_OB_bull_361,aVWAP_OB_bull_137,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,58.52,59.03,58.325,58.85,26996.0,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26996.0,False,False,False,False
2023-11-21 17:00:00+00:00,58.85,58.955,58.72,58.825,22990.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22990.0,-356.4341085271318,False,False,False,False,26933.891472868218,False,False,False,False
2023-11-22 17:00:00+00:00,59.565,59.565,59.14,59.3,7354.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.843575418994476,-97.76536312849171,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15636.0,-593.3266029685716,False,False,False,False,26630.32726398654,False,False,False,False
2023-11-23 17:00:00+00:00,59.3,59.3,59.3,59.3,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.07262569832413,-75.47486033519559,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15636.0,-826.5463455582061,False,False,False,False,26217.453973072017,False,False,False,False
2023-11-24 17:00:00+00:00,59.365,59.42,59.155,59.185,3995.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.01475382827872,-65.40571596795712,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19631.0,-1118.0882626813345,False,False,False,False,25872.919802946868,False,False,False,False
2023-11-27 17:00:00+00:00,58.79,58.9,58.53,58.57,17671.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.43731836167459,-65.40571596795712,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37302.0,-1679.079142329686,False,False,False,False,25745.758255614357,False,False,False,False
2023-11-28 17:00:00+00:00,58.805,58.84,58.35,58.46,12637.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.9681614625228,-65.40571596795712,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49939.0,-2427.294969580388,False,False,False,False,25542.521693511808,False,False,False,False
2023-11-29 17:00:00+00:00,59.09,59.34,58.85,58.92,35600.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.868946064038695,-65.39703641426715,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14339.0,-2611.9725669512345,False,False,False,False,25698.451589736433,False,False,False,False
2023-11-30 17:00:00+00:00,59.615,59.68,58.7,59.115,23656.0,,,,,,,,,,,,,,#000000,,,,49.98465162519091,-55.79394262420058,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9317.0,-2427.0272558357115,False,False,False,False,25666.785673616487,False,False,False,False
2023-12-01 17:00:00+00:00,60.33,60.975,60.33,60.945,28967.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.924497743874284,-40.205008880904685,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38284.0,-1795.8485386909715,False,False,False,False,25717.951787203827,False,False,False,False
2023-12-04 17:00:00+00:00,61.105,61.105,60.17,60.375,17808.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,60.55000000000001,,63.499233719056065,-32.867150158497914,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20476.0,-1450.5485613469255,False,False,False,False,25595.316875774308,False,False,False,False
2023-12-05 17:00:00+00:00,59.62,59.64,58.825,58.95,25949.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,59.712846211272876,,57.78588398406353,-32.867150158497914,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5473.0,-1512.9121495430973,False,False,False,False,25600.80033506463,False,False,False,False
