date,Close,High,Low,Open,Volume,aVWAP_peak_37,aVWAP_valley_34,aVWAP_valley_27,aVWAP_valley_16,aVWAP_valley_8,aVWAP_OB_bull_34,aVWAP_OB_bull_16,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-28 00:00:00+00:00,44.55,45.405,44.55,45.28,13532,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,13532.0,False,False,False,False
2025-05-29 00:00:00+00:00,45.24,46.0,44.96,44.99,54434,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54434,2134.6666666666665,False,False,False,False,15136.0,False,False,False,False
2025-05-30 00:00:00+00:00,45.86,45.955,45.0,45.0,111930,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166364,8575.032679738562,False,False,False,False,18931.843137254902,False,False,False,False
2025-06-02 00:00:00+00:00,45.57,46.135,45.34,45.78,72446,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.2110588736046,43.77680396747088,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93918,11921.815711905678,False,False,False,False,21030.43752402922,False,False,False,False
2025-06-03 00:00:00+00:00,45.4,45.74,45.08,45.54,60913,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.60368417485866,37.180540556197954,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33005,12748.607252615258,False,False,False,False,22594.45958191043,False,False,False,False
2025-06-04 00:00:00+00:00,45.09,45.51,44.965,45.48,368032,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.10056391692491,29.12770603657775,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335027,-889.6518553304377,False,False,False,False,36141.02979438453,False,False,False,False
2025-06-05 00:00:00+00:00,44.71,45.09,44.57,45.09,74898,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.90213563685413,20.70220237257358,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-409925,-16930.253743356694,False,False,False,False,37660.91097891847,False,False,False,False
2025-06-06 00:00:00+00:00,44.04,44.68,44.04,44.68,53001,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.81851333025119,11.640077721130496,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-462926,-34420.283008323095,False,False,False,False,38262.48309739226,False,False,False,False
2025-06-09 00:00:00+00:00,44.09,44.44,43.9012,44.16,55277,,,,,44.14373333333333,,,,,44.14373333333333,"rgba(239, 83, 80, 0.5)",,,,47.938197046092604,6.54745104365503,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407649,-49056.70328250651,False,False,False,False,38929.719054357265,False,False,False,False
2025-06-10 00:00:00+00:00,44.37,44.58,44.185,44.47,45589,,,,,44.24976687684651,,,,,44.24976687684651,"rgba(239, 83, 80, 0.5)",,,,46.039074554840695,5.80889393138289,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-362060,-61331.34236946704,False,False,False,False,39190.86732673542,False,False,False,False
2025-06-11 00:00:00+00:00,44.33,44.38,44.185,44.38,11658,,,,,44.25479858341331,,,,,44.25479858341331,"rgba(239, 83, 80, 0.5)",,,,44.50706610933417,4.939117164611687,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-373718,-73581.79953144873,False,False,False,False,38111.14703941246,False,False,False,False
2025-06-12 00:00:00+00:00,44.95,44.95,44.51,44.51,20827,,,,,44.340469731260605,,,,,44.340469731260605,#000000,,,,48.240133502181294,4.939117164611687,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-352891,-84535.10151060761,False,False,False,False,37433.33735159237,False,False,False,False
2025-06-13 00:00:00+00:00,45.13,45.385,44.91,44.92,33843,,,,,44.502646052689286,,,,,44.502646052689286,#000000,,,,51.7944599675395,4.939117164611687,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319048,-93731.68576509359,False,False,False,False,37292.53980839267,False,False,False,False
2025-06-16 00:00:00+00:00,45.12,45.56,44.89,45.53,104267,,,,,44.76665574109479,,,,,44.76665574109479,"rgba(38, 166, 154, 0.5)",,,,54.07779151724852,4.939117164611687,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-423315,-106656.52161744286,False,False,False,False,39918.989227671394,False,False,False,False
2025-06-17 00:00:00+00:00,45.11,45.26,44.7,44.92,141383,,,,,44.8545578252318,,,,,44.8545578252318,"rgba(38, 166, 154, 0.5)",,,,55.50604156767958,-5.716651462611743,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-564698,-124618.93253440589,False,False,False,False,43897.97004227252,False,False,False,False
2025-06-18 00:00:00+00:00,44.49,45.24,44.44,45.24,108311,,,,,44.82728560114873,,,,,44.82728560114873,#000000,,,,51.654937740065,-5.716651462611743,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-673009,-146124.4253761939,False,False,False,False,46423.97121708537,False,False,False,False
2025-06-20 00:00:00+00:00,44.16,44.715,44.12,44.55,145282,,,,44.33166666666666,44.719241614936344,,44.33166666666666,,,44.5254541408015,"rgba(239, 83, 80, 0.5)",,,,47.23713260053184,-5.716651462611743,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-818291,-172483.89889085296,False,False,False,False,50300.756659552615,False,False,False,False
2025-06-23 00:00:00+00:00,44.82,45.01,44.33,44.33,64461,,,,44.45101441605521,44.71930850013727,,44.45101441605521,,,44.58516145809624,#000000,,,,48.75660705073609,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-753830,-195281.78520885872,False,False,False,False,50856.060319962315,False,False,False,False
2025-06-24 00:00:00+00:00,44.89,45.27,44.78,45.13,277956,,,,44.75250102351383,44.791133329632764,,44.75250102351383,,,44.77181717657329,#000000,,,,50.16712395536866,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-475874,-206285.401475178,False,False,False,False,59761.94030741477,False,False,False,False
2025-06-25 00:00:00+00:00,44.85,44.88,44.155,44.66,1316910,,,,44.66188988676586,44.698951602197525,,44.66188988676586,,,44.680420744481694,#000000,,,,50.83699875883245,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1792784,-268501.0327898769,False,False,False,False,109061.86421692792,False,False,False,False
2025-06-26 00:00:00+00:00,44.93,45.34,44.71,44.88,116489,,,,44.68198751616696,44.71299283112765,,44.68198751616696,,,44.69749017364731,#000000,,,,51.803113580047466,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1676295,-323708.63934713666,False,False,False,False,109353.12444371506,False,False,False,False
2025-06-27 00:00:00+00:00,44.97,45.42,44.555,44.7,166847,,,,44.7059347787737,44.73017401369565,,44.7059347787737,,,44.71805439623468,"rgba(38, 166, 154, 0.5)",,,,52.718752239133565,-5.716651462611743,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1509448,-370208.22211783717,False,False,False,False,111607.78623023603,False,False,False,False
2025-06-30 00:00:00+00:00,45.82,45.83,44.96,45.11,94603,,,,44.74194302637712,44.75839332049415,,44.74194302637712,,,44.75016817343564,"rgba(38, 166, 154, 0.5)",,,,57.746797966736494,-1.1639756454758654,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1414845,-411174.3702700789,False,False,False,False,110940.931868266,False,False,False,False
