date,Open,High,Low,Close,Volume,aVWAP_peak_429,aVWAP_peak_424,aVWAP_peak_412,aVWAP_peak_398,aVWAP_peak_391,aVWAP_peak_385,aVWAP_peak_376,aVWAP_peak_365,aVWAP_valley_439,aVWAP_valley_430,aVWAP_valley_422,aVWAP_valley_417,aVWAP_valley_401,aVWAP_valley_386,aVWAP_valley_378,aVWAP_valley_369,aVWAP_valley_351,aVWAP_valley_337,aVWAP_valley_320,aVWAP_valley_307,aVWAP_valley_303,aVWAP_valley_298,aVWAP_valley_290,aVWAP_valley_279,aVWAP_valley_270,aVWAP_valley_258,aVWAP_valley_227,aVWAP_valley_217,aVWAP_valley_207,aVWAP_valley_200,aVWAP_valley_193,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_170,aVWAP_valley_157,aVWAP_valley_153,aVWAP_valley_145,aVWAP_valley_139,aVWAP_valley_130,aVWAP_OB_bull_439,aVWAP_OB_bull_378,aVWAP_OB_bull_258,aVWAP_OB_bull_227,aVWAP_OB_bull_217,aVWAP_OB_bull_182,aVWAP_OB_bull_171,aVWAP_OB_bull_157,aVWAP_OB_bull_130,aVWAP_OB_bear_429,aVWAP_OB_bear_412,aVWAP_OB_bear_365,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,176.29,178.035,176.05,177.91,24821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,24821.0,False,False,False,False
2023-11-09 17:00:00+00:00,177.24,177.59,175.82,176.13,16811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16811.0,-260.63565891472865,False,False,False,False,24696.81395348837,False,False,False,False
2023-11-10 17:00:00+00:00,175.94,177.31,175.7,177.05,13219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.255772646536542,-68.38365896980481,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3592.0,-312.2847184664383,False,False,False,False,24518.863349558316,False,False,False,False
2023-11-13 17:00:00+00:00,177.58,177.695,177.08,177.69,7705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.136032339070333,-55.565847981870746,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4113.0,-243.67565306385785,False,False,False,False,24258.183297627176,False,False,False,False
2023-11-14 17:00:00+00:00,180.97,181.65,180.05,180.85,13167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.78749211612712,-38.491426140625826,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17280.0,28.009240782093457,False,False,False,False,24086.226967431405,False,False,False,False
2023-11-15 17:00:00+00:00,180.67,181.0,180.17,180.245,13400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.78107031086584,-29.51535331401045,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3880.0,87.73002774671217,False,False,False,False,23920.549029951846,False,False,False,False
2023-11-16 17:00:00+00:00,180.94,181.455,180.75,181.12,11656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.2659504817374,-21.538307650829942,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15536.0,327.23808933203446,False,False,False,False,23730.400982975847,False,False,False,False
2023-11-17 17:00:00+00:00,181.76,182.7,181.58,182.695,9380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.2338913780328,-13.720004603783664,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24916.0,708.4592042261114,False,False,False,False,23507.914146030485,False,False,False,False
2023-11-20 17:00:00+00:00,183.28,184.18,183.28,183.71,6912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.82501706007388,-6.945603874193466,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31828.0,1190.932704935784,False,False,False,False,23250.613151518384,False,False,False,False
2023-11-21 17:00:00+00:00,185.68,186.76,185.08,185.15,14278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.60552528430449,-0.7350256045837824,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46106.0,1887.2903374173998,False,False,False,False,23111.502870099495,False,False,False,False
