date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_398,aVWAP_peak_350,aVWAP_peak_312,aVWAP_peak_265,aVWAP_peak_213,aVWAP_valley_411,aVWAP_valley_370,aVWAP_valley_323,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,13.975,14.285,13.935,14.215,268052.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,268052.0,False,False,False,False
2024-01-15 17:00:00+00:00,14.215,14.215,14.215,14.215,0.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,263896.1550387597,False,False,False,False
2024-01-16 17:00:00+00:00,13.965,13.995,13.825,13.925,160225.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160225.0,-2484.108527131783,False,False,False,False,262288.8503094766,False,False,False,False
2024-01-17 17:00:00+00:00,13.885,13.905,13.71,13.855,462472.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622697.0,-12099.81227089718,False,False,False,False,265392.4650333607,False,False,False,False
2024-01-18 17:00:00+00:00,13.195,13.25,13.0,13.175,579855.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1202552.0,-30556.435336464667,False,False,False,False,270267.8531723784,False,False,False,False
2024-01-19 17:00:00+00:00,13.575,13.995,13.545,13.935,316379.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.604826444046376,-35.95565620035826,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-886173.0,-43821.808432023354,False,False,False,False,270982.7546735818,False,False,False,False
2024-01-22 17:00:00+00:00,14.045,14.235,14.035,14.205,147642.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.802300847106267,-25.01421882424714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-738531.0,-54592.49357261213,False,False,False,False,269070.49491120066,False,False,False,False
2024-01-23 17:00:00+00:00,14.28,14.485,14.245,14.415,360287.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.41061026114139,-16.75794326200861,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-378244.0,-59610.34638543985,False,False,False,False,270484.70429242234,False,False,False,False
2024-01-24 17:00:00+00:00,14.625,14.665,14.39,14.445,230561.0,,,,,,,,,,,,#000000,,,,46.73356875885359,-11.425840138291449,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147683.0,-60975.81388334,False,False,False,False,269865.7321328499,False,False,False,False
2024-01-25 17:00:00+00:00,14.375,14.6,14.285,14.545,291858.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.47622989754321,-7.205216196941805,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144175.0,-57795.18110995488,False,False,False,False,270206.6975261391,False,False,False,False
