date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_176,aVWAP_peak_166,aVWAP_valley_190,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_148,aVWAP_valley_121,aVWAP_valley_107,aVWAP_valley_95,aVWAP_OB_bull_190,aVWAP_OB_bull_121,aVWAP_OB_bull_95,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.9470495128,12.1005274984,11.8905049918,11.9470495128,90032,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,90032.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.6239379641,12.0924497097,11.6077823867,11.9066605692,184261,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184261,-13648.962962962962,False,False,False,False,97011.92592592593,False,False,False,False
2022-01-14 00:00:00+00:00,11.4368264068,11.71279364,11.428720931,11.5916268093,155273,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339534,-37788.59533607682,False,False,False,False,101327.56104252402,False,False,False,False
2022-01-21 00:00:00+00:00,10.9261814291,11.5097756894,10.8856540499,11.4206154552,370391,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-709925,-87576.47716303408,False,False,False,False,121258.1861504852,False,False,False,False
2022-01-28 00:00:00+00:00,10.8613376224,11.1531347525,10.8127047674,10.9586033324,369691,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1079616,-161060.88626206858,False,False,False,False,139660.6168060048,False,False,False,False
2022-02-04 00:00:00+00:00,10.8127047674,11.1855566559,10.8127047674,10.8613376224,198614,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1278230,-243814.15394635982,False,False,False,False,144027.5340796341,False,False,False,False
2022-02-11 00:00:00+00:00,10.6424897748,10.9504978566,10.5857514439,10.8856540499,315517,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1593747,-343809.1795799628,False,False,False,False,156730.4574811427,False,False,False,False
2022-02-18 00:00:00+00:00,10.7308863911,10.7552932593,10.5356314454,10.6251232955,329516,,,,,,,,,,,,,,,,#000000,,,,2.347334821731388,-47.78103505133205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1264231,-411988.5736851507,False,False,False,False,169529.38655661358,False,False,False,False
2022-02-25 00:00:00+00:00,10.5844451818,10.7723780671,10.5274958227,10.7308863911,265762,,,,,,,,,,,,,,,,#000000,,,,3.7252645515194827,-46.57473825843932,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1529993,-494803.71637513954,False,False,False,False,176657.72829316073,False,False,False,False
2022-03-04 00:00:00+00:00,10.6983439002,10.9668194505,10.6231707461,10.6576657865,201963,,,,,,,,,,,,,,,,#000000,,,,7.252679829520908,-43.3669474268585,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26278439904269185,-0.26278439904269185,False,False,False,False,-1328030,-556524.181828833,False,False,False,False,178532.1928640377,False,False,False,False
2022-03-11 00:00:00+00:00,10.2834271405,10.6983439002,10.2752915178,10.6902082774,226100,,,,,,,,,,,,,,,,#000000,,,,8.52178047969978,-42.40228150939613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3028063267290429,False,False,False,False,-1554130,-630420.9091007712,False,False,False,False,182055.73413336824,False,False,False,False
2022-03-18 00:00:00+00:00,10.192620324,10.3232949436,10.1109486868,10.2906262887,429824,,,,,,,,,,,,,,,,#000000,,,,9.227719102300842,-41.95359327887502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3228172905722184,False,False,False,False,-1983954,-730682.6195377511,False,False,False,False,200408.939012378,False,False,False,False
2022-03-25 00:00:00+00:00,10.078280032,10.2171218152,10.0456113771,10.1681188329,350583,,,,,,,,,,,,,,,,#000000,,,,9.496677756713915,-41.8778426263555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3328227724938062,False,False,False,False,-2334537,-849486.6477201398,False,False,False,False,211532.94352997962,False,False,False,False
2022-04-01 00:00:00+00:00,10.3069606161,10.3232949436,9.9476054124,10.0456113771,280821,,,,,,,,,,,,,,,,#000000,,,,13.239009149354914,-38.46661797721384,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33934680941388123,-0.3360847909538437,False,False,False,False,-2053716,-938688.8219630924,False,False,False,False,216665.39215738853,False,False,False,False
2022-04-08 00:00:00+00:00,9.8822681026,10.3602105236,9.8822681026,10.2906262887,236946,,,,,,,,,,,,,,,,#000000,,,,14.518765763351283,-37.483701229684456,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3394565226846188,False,False,False,False,-2290662,-1038834.9832991597,False,False,False,False,218167.6594049894,False,False,False,False
