date,Open,High,Low,Close,Volume,aVWAP_peak_440,aVWAP_peak_431,aVWAP_peak_430,aVWAP_peak_412,aVWAP_peak_407,aVWAP_peak_406,aVWAP_peak_394,aVWAP_peak_386,aVWAP_peak_373,aVWAP_peak_358,aVWAP_peak_339,aVWAP_peak_321,aVWAP_peak_316,aVWAP_peak_308,aVWAP_peak_303,aVWAP_peak_295,aVWAP_peak_284,aVWAP_peak_278,aVWAP_peak_271,aVWAP_peak_270,aVWAP_peak_269,aVWAP_peak_262,aVWAP_peak_248,aVWAP_peak_240,aVWAP_peak_233,aVWAP_peak_225,aVWAP_peak_221,aVWAP_peak_215,aVWAP_peak_214,aVWAP_peak_204,aVWAP_peak_189,aVWAP_peak_170,aVWAP_peak_169,aVWAP_peak_151,aVWAP_peak_138,aVWAP_peak_129,aVWAP_valley_441,aVWAP_valley_434,aVWAP_valley_433,aVWAP_valley_419,aVWAP_valley_410,aVWAP_valley_403,aVWAP_valley_390,aVWAP_valley_377,aVWAP_valley_367,aVWAP_OB_bull_419,aVWAP_OB_bull_390,aVWAP_OB_bull_377,aVWAP_OB_bull_319,aVWAP_OB_bull_299,aVWAP_OB_bull_252,aVWAP_OB_bear_435,aVWAP_OB_bear_330,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,12.19,12.215,12.18,12.21,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2000.0,False,False,False,False
2023-11-10 17:00:00+00:00,12.18,12.21,12.18,12.21,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1972.093023255814,False,False,False,False
2023-11-13 17:00:00+00:00,12.24,12.25,12.21,12.225,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300.0,4.651162790697675,False,False,False,False,1946.1691004146385,False,False,False,False
2023-11-14 17:00:00+00:00,12.3,12.3,12.27,12.275,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,600.0,13.881377321074456,False,False,False,False,1920.6470988578224,False,False,False,False
2023-11-15 17:00:00+00:00,12.255,12.26,12.18,12.23,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.19195612431442,36.67276051188297,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1350.0,-7.264070389329797,False,False,False,False,1921.1021825964606,False,False,False,False
2023-11-16 17:00:00+00:00,12.245,12.27,12.23,12.24,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.80012212757663,30.008592547360095,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-372.0,-12.918891003448714,False,False,False,False,1906.480443331399,False,False,False,False
2023-11-17 17:00:00+00:00,12.26,12.26,12.25,12.25,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.55282773993123,27.163395042305453,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259.0,-8.703094243705323,False,False,False,False,1886.7055527371137,False,False,False,False
2023-11-20 17:00:00+00:00,12.285,12.285,12.23,12.23,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.76465875889222,21.766962272133455,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-941.0,-23.15730983682617,False,False,False,False,1876.0589550202594,False,False,False,False
2023-11-21 17:00:00+00:00,12.1,12.1,12.09,12.09,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,50.91691260251409,9.05460976581837,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1241.0,-42.038591854859874,False,False,False,False,1851.623932461806,False,False,False,False
2023-11-22 17:00:00+00:00,12.08,12.08,12.08,12.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.696476703035536,0.8973615057958497,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1241.0,-60.62714081835041,False,False,False,False,1822.9165846717003,False,False,False,False
2023-11-23 17:00:00+00:00,12.08,12.08,12.08,12.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.88285277004984,-4.3224953367498244,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1241.0,-78.92749522426746,False,False,False,False,1794.6543120411313,False,False,False,False
2023-11-24 17:00:00+00:00,12.15,12.15,12.15,12.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.978468454630075,-4.3224953367498244,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1241.0,-96.94412320528657,False,False,False,False,1766.8302141800284,False,False,False,False
2023-11-27 17:00:00+00:00,12.12,12.12,12.1,12.11,1501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.109999999999998,,36.798544289573485,-4.3224953367498244,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2742.0,-137.95274145016583,False,False,False,False,1762.7088155105705,False,False,False,False
2023-11-28 17:00:00+00:00,12.155,12.16,12.155,12.16,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.113018946491774,,40.488707847945506,-4.3224953367498244,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2642.0,-176.77517956721752,False,False,False,False,1736.9303842623447,False,False,False,False
2023-11-29 17:00:00+00:00,12.24,12.24,12.24,12.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.113018946491774,,47.198188454296506,-15.516656656171307,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2642.0,-214.99571941888857,False,False,False,False,1710.0012310179673,False,False,False,False
2023-11-30 17:00:00+00:00,12.31,12.32,12.29,12.32,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,12.134893577642048,,54.50349179966487,-8.498622861810496,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2442.0,-249.52291756743293,False,False,False,False,1686.590359219239,False,False,False,False
2023-12-01 17:00:00+00:00,12.395,12.52,12.395,12.51,5271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,12.388386359351431,,63.13836509237194,-0.3910048245599569,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2829.0,-201.79388008576728,False,False,False,False,1742.162601711964,False,False,False,False
2023-12-04 17:00:00+00:00,12.465,12.505,12.41,12.49,715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,12.395727066478317,,67.78248544988587,3.992434930387674,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2114.0,-165.89009899916624,False,False,False,False,1726.2376001350342,False,False,False,False
