date,Open,High,Low,Close,Volume,aVWAP_peak_376,aVWAP_peak_351,aVWAP_peak_317,aVWAP_peak_264,aVWAP_peak_199,aVWAP_peak_165,aVWAP_peak_133,aVWAP_peak_67,aVWAP_valley_421,aVWAP_valley_364,aVWAP_valley_326,aVWAP_OB_bull_326,aVWAP_OB_bear_199,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,65.19,65.495,64.855,65.46,73460.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,73460.0,False,False,False,False
2024-01-09 17:00:00+00:00,65.47,65.645,65.12,65.13,50753.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50753.0,-786.8682170542636,False,False,False,False,73107.95348837209,False,False,False,False
2024-01-10 17:00:00+00:00,65.005,65.12,64.475,64.535,95330.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146083.0,-3039.5214229914063,False,False,False,False,73452.48134126555,False,False,False,False
2024-01-11 17:00:00+00:00,64.625,65.075,64.595,65.035,63339.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.923607122343505,-38.368753589890844,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82744.0,-4275.249773022547,False,False,False,False,73295.68318093586,False,False,False,False
2024-01-12 17:00:00+00:00,65.525,65.53,65.12,65.2,86733.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.10741403204181,-29.078743798502984,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3989.0,-4147.121869564833,False,False,False,False,73504.01367425469,False,False,False,False
2024-01-15 17:00:00+00:00,65.2,65.2,65.2,65.2,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.563285305174013,-23.453043495180893,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3989.0,-4020.9804452304943,False,False,False,False,72364.41656302594,False,False,False,False
2024-01-16 17:00:00+00:00,64.45,64.465,63.465,63.53,20494.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.97364214717254,-23.453043495180893,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16505.0,-4214.531136002114,False,False,False,False,71560.22405817283,False,False,False,False
2024-01-17 17:00:00+00:00,62.215,63.015,62.04,63.005,28926.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.851236306354036,-19.63345452608033,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45431.0,-4853.546157149369,False,False,False,False,70899.22833634069,False,False,False,False
2024-01-18 17:00:00+00:00,62.985,63.04,62.41,62.59,41435.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.43387096433911,-22.325305439638754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86866.0,-6125.0570694416265,False,False,False,False,70442.41859469199,False,False,False,False
2024-01-19 17:00:00+00:00,62.74,62.99,62.635,62.97,47693.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.76845436874132,-22.325305439638754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39173.0,-6637.428277667337,False,False,False,False,70089.71443043319,False,False,False,False
2024-01-22 17:00:00+00:00,62.09,62.47,62.05,62.465,34675.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.43626484974054,-22.325305439638754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73848.0,-7679.45264545544,False,False,False,False,69540.64909042648,False,False,False,False
2024-01-23 17:00:00+00:00,62.6,62.74,62.165,62.705,37635.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.27850974010587,-22.325305439638754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36213.0,-8121.833224595665,False,False,False,False,69045.98786421832,False,False,False,False
2024-01-24 17:00:00+00:00,63.1,63.25,62.69,63.1,62941.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.59203665581059,-22.325305439638754,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26728.0,-7581.525732741468,False,False,False,False,68951.33688957927,False,False,False,False
2024-01-25 17:00:00+00:00,63.735,64.38,63.595,64.375,39388.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.21004129762971,-22.488642010283613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66116.0,-6438.92843455943,False,False,False,False,68492.9905812137,False,False,False,False
2024-01-26 17:00:00+00:00,64.0,64.355,63.515,64.3,49491.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.24788703123921,-17.096219228101226,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16625.0,-6081.348148752307,False,False,False,False,68198.38607607859,False,False,False,False
