date,Close,High,Low,Open,Volume,aVWAP_peak_194,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_69,aVWAP_valley_63,aVWAP_valley_53,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_63,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,57.4008252882,59.1474617423,55.9022906031,58.4130805059,994120,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,994120.0,False,False,False,False
2022-01-07 00:00:00+00:00,51.4116485832,57.8077121894,49.8883037212,57.7283196233,1004774,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004774,-74427.7037037037,False,False,False,False,994909.1851851852,False,False,False,False
2022-01-14 00:00:00+00:00,49.5012649615,54.2846670689,48.4294653192,50.4043554009,753440,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1758214,-199152.6145404664,False,False,False,False,977022.5788751714,False,False,False,False
2022-01-21 00:00:00+00:00,44.3308240944,49.3524039001,44.181963033,48.4691616023,857802,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2616016,-378179.5319819133,False,False,False,False,968191.4248844179,False,False,False,False
2022-01-28 00:00:00+00:00,42.762820914,45.2487013992,40.0567252986,42.6040357818,968154,,,,,,,,,,,,,,,,,,#000000,,42.6894158706,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3584170,-615660.3073906605,False,False,False,False,968188.6526707574,False,False,False,False
2022-02-04 00:00:00+00:00,45.7995865672,47.4072860307,43.1300115322,43.1300115322,838957,,,,,,,,,,,,,,,,,,#000000,,43.968996093302316,,5.745144851436103,-44.56904275762681,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2745213,-773404.9512876486,False,False,False,False,958615.9376581087,False,False,False,False
2022-02-11 00:00:00+00:00,46.5438918744,50.9948376112,45.392699666,46.1568531147,1221059,,,,,,,,,,,,,,,,,,#000000,,45.45080333952128,,10.993698531483576,-39.84316006375411,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1524154,-829015.991933008,False,False,False,False,978056.1644982487,False,False,False,False
2022-02-18 00:00:00+00:00,44.1224186084,48.617923423,43.7850002025,46.22632161,1275877,,,,,,,,,,,,,,,,,,#000000,,45.46789115138041,,13.717339968979283,-37.65556182561093,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2800031,-975017.103641674,False,False,False,False,1000116.9671280081,False,False,False,False
2022-02-25 00:00:00+00:00,44.4002925898,44.4796851559,38.9916740244,43.3781133013,929241,,,,,,,,,,,,,,,,,,#000000,,44.96289923796637,,16.07079116325332,-35.81977147748756,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1870790,-1041370.6515200685,False,False,False,False,994866.8954888964,False,False,False,False
2022-03-04 00:00:00+00:00,39.9543088883,46.0576124071,39.70630636,44.1720389623,571721,,,,,,,,,,,,,,,,,,#000000,,44.66184025526625,,16.274692378879532,-35.81977147748756,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2899455151395846,-0.2899455151395846,False,False,False,False,-2442511,-1145158.825481545,False,False,False,False,963522.7550823115,False,False,False,False
2022-03-11 00:00:00+00:00,37.6816966838,40.8375511862,36.7885303152,40.1726384451,745657,,,,,,,,,,,,,,,,,,#000000,,43.953149490112416,,15.87250862579379,-35.81977147748756,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3163868847774893,False,False,False,False,-3188168,-1296492.838408838,False,False,False,False,947384.5510021402,False,False,False,False
2022-03-18 00:00:00+00:00,43.6460632119,43.7536401389,35.3892363378,37.383974561,843256,,,,,,,,,,,,,,,,,,#000000,,42.268987025641984,,21.498950780105808,-31.524655217832123,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.29867233987531255,-0.3075296123264009,False,False,False,False,-2344912,-1374153.5170452204,False,False,False,False,939671.3250019817,False,False,False,False
2022-03-25 00:00:00+00:00,42.9811504708,44.8915340925,41.6414009179,43.0009986123,799531,,,,,,,,,,,,,,,,,,#000000,,42.79317934594579,,25.231078637901497,-28.316260590988684,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.016671740859151764,-0.16210067659277633,False,False,False,False,-3144443,-1505286.071338167,False,False,False,False,929290.5601870201,False,False,False,False
2022-04-01 00:00:00+00:00,44.2812037406,46.3999928484,42.6015547641,43.0803911784,561986,,,,,,,,,,,,,,,,,,#000000,,43.56092516977642,,28.94050670113043,-25.15524795446399,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07028742716892224,-0.045906624711927045,False,False,False,False,-2582457,-1585076.5104983025,False,False,False,False,902082.8149879816,False,False,False,False
2022-04-08 00:00:00+00:00,40.7978549031,45.8293587795,40.3413476481,44.6781665711,349538,,,,,,,,,,,,,,,,,,#000000,,43.26108180723313,,30.08216110335129,-24.431912171941356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.029421343197661702,-0.037663983954794374,False,False,False,False,-2931995,-1684848.2504613912,False,False,False,False,861153.5694333162,False,False,False,False
2022-04-15 00:00:00+00:00,40.6390697709,42.2269210929,39.4581053502,39.9543088883,259450,,,,,,,,,,,,,,,,,,#000000,,42.969233513851286,,30.83457766435295,-23.97038618989948,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.18944672659495365,-0.11355535527487401,False,False,False,False,-3191445,-1796448.0096864733,False,False,False,False,816582.934660478,False,False,False,False
2022-04-22 00:00:00+00:00,36.4312637678,41.0261085307,36.3915674847,40.2718791527,590377,,,,,,,,,,,,,,,,,,#000000,,42.03782746679352,,29.878029251616585,-23.97038618989948,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22819180484513396,False,False,False,False,-3781822,-1943512.7497096974,False,False,False,False,799826.9395004427,False,False,False,False
