date,Close,High,Low,Open,Volume,aVWAP_peak_879,aVWAP_peak_864,aVWAP_peak_856,aVWAP_peak_851,aVWAP_peak_841,aVWAP_peak_828,aVWAP_peak_808,aVWAP_peak_784,aVWAP_peak_780,aVWAP_peak_771,aVWAP_peak_766,aVWAP_peak_758,aVWAP_peak_741,aVWAP_peak_734,aVWAP_peak_733,aVWAP_peak_726,aVWAP_peak_716,aVWAP_peak_703,aVWAP_peak_693,aVWAP_peak_684,aVWAP_peak_664,aVWAP_peak_659,aVWAP_peak_647,aVWAP_peak_634,aVWAP_peak_627,aVWAP_peak_613,aVWAP_peak_604,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_570,aVWAP_peak_546,aVWAP_peak_522,aVWAP_peak_503,aVWAP_peak_497,aVWAP_peak_480,aVWAP_peak_469,aVWAP_peak_462,aVWAP_peak_449,aVWAP_peak_437,aVWAP_peak_429,aVWAP_peak_402,aVWAP_peak_394,aVWAP_peak_381,aVWAP_peak_358,aVWAP_peak_349,aVWAP_peak_338,aVWAP_peak_314,aVWAP_peak_304,aVWAP_peak_292,aVWAP_peak_278,aVWAP_peak_268,aVWAP_peak_261,aVWAP_peak_255,aVWAP_peak_247,aVWAP_peak_229,aVWAP_peak_217,aVWAP_peak_212,aVWAP_peak_192,aVWAP_peak_175,aVWAP_peak_162,aVWAP_peak_153,aVWAP_peak_143,aVWAP_peak_122,aVWAP_peak_108,aVWAP_valley_886,aVWAP_valley_875,aVWAP_valley_857,aVWAP_valley_849,aVWAP_valley_838,aVWAP_valley_833,aVWAP_valley_819,aVWAP_OB_bull_857,aVWAP_OB_bull_838,aVWAP_OB_bull_686,aVWAP_OB_bear_784,aVWAP_OB_bear_741,aVWAP_OB_bear_693,aVWAP_OB_bear_659,aVWAP_OB_bear_646,aVWAP_OB_bear_604,aVWAP_OB_bear_108,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,11.5086241777,11.6043015758,11.180587384,11.2261480498,8269561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8269561.0,False,False,False,False
2022-01-04 00:00:00+00:00,11.6726425745,11.8275488382,11.472175645,11.472175645,9534658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9534658,373908.1568627451,False,False,False,False,8319172.647058824,False,False,False,False
2022-01-05 00:00:00+00:00,11.8275488382,12.2375948302,11.7819881724,11.7819881724,12695483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22230141,1231015.3271818531,False,False,False,False,8490792.660899654,False,False,False,False
2022-01-06 00:00:00+00:00,12.3560525613,12.5565194907,12.0781325,12.2102584308,14026415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36256556,2604565.941802173,False,False,False,False,8707875.889883982,False,False,False,False
2022-01-07 00:00:00+00:00,12.4927345586,12.5018466918,12.2467069634,12.4198374934,7669584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43926140,4225019.826437382,False,False,False,False,8667158.560868924,False,False,False,False
2022-01-10 00:00:00+00:00,12.3833889608,12.5656316239,12.1768169021,12.4380617597,7433713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.94472012006403,46.2826601100587,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36492427,5490408.34304768,False,False,False,False,8618788.146717202,False,False,False,False
2022-01-11 00:00:00+00:00,12.9392290833,13.0440186147,12.510958825,12.6203044228,11269919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.88301548437941,45.53472418734424,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47762346,7148131.38841836,False,False,False,False,8722754.062532213,False,False,False,False
2022-01-12 00:00:00+00:00,13.1943688118,13.2854901433,13.0303504149,13.1123596133,13264507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.58483805387951,45.46118679608847,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61026853,9261022.432009798,False,False,False,False,8900862.020864284,False,False,False,False
2022-01-13 00:00:00+00:00,13.1123596133,13.2734621276,12.9027805507,13.1533642125,8987073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.61240759429782,43.784782548107884,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52039780,10938620.768009413,False,False,False,False,8904242.843575489,False,False,False,False
2022-01-14 00:00:00+00:00,13.5315177386,13.6271951367,13.0485746812,13.1032474802,12908842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.2094932377628,43.58845217506793,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64948622,13056660.032009045,False,False,False,False,9061285.947748998,False,False,False,False
2022-01-18 00:00:00+00:00,13.5497420049,13.9871243964,13.235373411,13.7684332007,17387830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.5907466041,,91.97359375145223,43.477367664007446,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,15773514.618989082,False,False,False,False,9387817.08705296,False,False,False,False
2022-01-19 00:00:00+00:00,13.5497420049,13.8048817333,13.3583872086,13.731984668,10562866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.583285530863416,,91.81632742724517,43.378112435392566,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,18383825.888832647,False,False,False,False,9433897.436580295,False,False,False,False
2022-01-20 00:00:00+00:00,13.4130600075,13.9324515975,13.3310508091,13.3766114749,7414990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.578163092873066,,88.84839268906012,40.6544081582134,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74921462,20600988.089270584,False,False,False,False,9354724.595930088,False,False,False,False
2022-01-21 00:00:00+00:00,12.802547086,13.2581537439,12.6567529555,13.2308173444,18188426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.349816476477603,,78.1463279950881,30.96361957918333,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56733036,22017931.144593306,False,False,False,False,9701144.25883479,False,False,False,False
2022-01-24 00:00:00+00:00,12.6840893549,12.7205378876,11.853062811,12.2740433629,15841300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,12.77830801734084,,69.8178468369465,23.953195497816125,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40891736,22758080.354609255,False,False,False,False,9941934.680056956,False,False,False,False
2022-01-25 00:00:00+00:00,13.267265877,13.3629432752,12.3560525613,12.5929680234,11874396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,12.891367001797708,,68.24262923160279,23.30969264454245,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52766132,23934866.693644185,False,False,False,False,10017717.476917468,False,False,False,False
2022-01-26 00:00:00+00:00,13.2034809449,13.6864240022,13.0303504149,13.5953026707,17851022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.033976980473224,,66.54729386956419,22.26190760125182,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34915110,24365464.470364023,False,False,False,False,10324905.889587373,False,False,False,False
