date,Open,High,Low,Close,Volume,aVWAP_peak_850,aVWAP_peak_792,aVWAP_valley_856,aVWAP_valley_841,aVWAP_valley_824,aVWAP_valley_731,aVWAP_valley_708,aVWAP_valley_676,aVWAP_valley_655,aVWAP_valley_641,aVWAP_valley_608,aVWAP_valley_547,aVWAP_valley_523,aVWAP_valley_508,aVWAP_valley_474,aVWAP_valley_366,aVWAP_valley_343,aVWAP_valley_329,aVWAP_valley_306,aVWAP_valley_269,aVWAP_valley_258,aVWAP_valley_198,aVWAP_valley_133,aVWAP_OB_bull_641,aVWAP_OB_bull_547,aVWAP_OB_bull_343,aVWAP_OB_bull_133,aVWAP_OB_bear_850,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,12.53,12.93,12.5,12.72,5439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5439.0,False,False,False,False
2025-04-14 15:00:00+00:00,12.72,12.83,12.465,12.57,8236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8236.0,-127.68992248062015,False,False,False,False,5482.364341085271,False,False,False,False
2025-04-14 16:00:00+00:00,12.57,12.65,12.48,12.59,3806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.347826086956431,-56.521739130434646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4430.0,-194.39240430262606,False,False,False,False,5456.3741962622435,False,False,False,False
2025-04-14 17:00:00+00:00,12.59,12.765,12.57,12.725,3212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.669881782658045,-40.49710639560755,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1218.0,-210.26228950723652,False,False,False,False,5421.577697095387,False,False,False,False
2025-04-14 18:00:00+00:00,12.725,12.99,12.63,12.975,4111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.63008178053475,-23.776597565347586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2893.0,-162.1496958714654,False,False,False,False,5401.258663031892,False,False,False,False
2025-04-14 19:00:00+00:00,12.975,13.75,12.96,13.74,28443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.822245026808844,-9.160785817140322,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31336.0,326.19371026607666,False,False,False,False,5758.494962829847,False,False,False,False
2025-04-15 14:00:00+00:00,13.235,13.34,13.07,13.185,20659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.77384718505459,-9.160785817140322,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10677.0,486.67132716117624,False,False,False,False,5989.510544801477,False,False,False,False
2025-04-15 15:00:00+00:00,13.185,13.3,13.17,13.255,14255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.014791523574345,-8.116538825795836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24932.0,865.6686709261191,False,False,False,False,6117.657668137888,False,False,False,False
2025-04-15 16:00:00+00:00,13.255,13.265,12.935,12.965,15192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.14628081155277,-8.116538825795836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9740.0,1003.2552031598227,False,False,False,False,6258.345146151254,False,False,False,False
2025-04-15 17:00:00+00:00,12.965,13.15,12.965,13.115,17382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.749539335243085,-8.116538825795836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27122.0,1408.1969829557943,False,False,False,False,6430.804911327203,False,False,False,False
