date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_576,aVWAP_OB_bull_459,aVWAP_OB_bull_248,aVWAP_OB_bear_756,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,30.0669675387,30.655909169,29.7315702712,29.7615164558,392402940,,,,,,#000000,,,,,,False,False,False,False,False,,30.193739720099998,30.193739720099998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,392402940.0,False,False,False,False
2022-01-04 00:00:00+00:00,29.2374582254,30.4133450738,28.2981462353,30.2226876986,527154400,,,,,,#000000,,,,0.0,,False,False,False,True,False,,29.35574565455,29.35574565455,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-527154400,-20672721.56862745,False,False,False,False,397687310.9803922,False,False,False,False
2022-01-05 00:00:00+00:00,27.5544826512,29.3632322007,27.4836100144,28.8970699272,498063880,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,28.42342110755,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1025218280,-60066665.036524415,False,False,False,False,401623647.02037686,False,False,False,False
2022-01-06 00:00:00+00:00,28.1274529831,28.3869766009,27.0164495347,27.5904180728,454186370,,,,,,#000000,,,,3.577660813298531,-46.529669011100424,False,False,False,True,True,,27.7017130678,28.42342110755,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-571031910,-80104517.78019013,False,False,False,False,403684930.27447975,False,False,False,False
2022-01-07 00:00:00+00:00,27.1981230546,28.3710152845,27.0084638855,28.0905193555,409938510,,,,,,#000000,,,,5.603295585819121,-44.65066714127462,False,False,False,True,True,,27.689739584999998,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-980970420,-115432592.37704542,False,False,False,False,403930168.6950884,False,False,False,False
2022-01-10 00:00:00+00:00,27.350848596,27.4197248206,25.5978388781,26.5333177566,594680950,,,,,,#000000,,,,7.910044781204756,-42.52935344566239,False,False,False,True,True,,26.50878184935,28.42342110755,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-386289470,-126054430.71520051,False,False,False,False,411410591.4913595,False,False,False,False
2022-01-11 00:00:00+00:00,27.7671005619,28.0146556878,26.7908549441,27.2734876191,402765080,,,,,,#000000,,,,11.394942122952605,-39.29481179671476,False,False,False,True,True,,26.50878184935,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16475610,-120465017.35382012,False,False,False,False,411071551.82503164,False,False,False,False
2022-01-12 00:00:00+00:00,27.9487740817,28.543704949,27.5584754759,28.0161529971,383413480,,,,,,#000000,,,,14.872064422177624,-36.117893738438,False,False,False,True,True,,26.50878184935,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,399889090,-100058973.92818011,False,False,False,False,409986921.55738336,False,False,False,False
2022-01-13 00:00:00+00:00,26.5273285197,28.4289112414,26.4504666459,28.3280924199,538868090,,,,,,#000000,,,,16.1605572333795,-35.101321565134114,False,False,False,True,True,,26.50878184935,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-138979000,-101585249.46040834,False,False,False,False,415041085.02572125,False,False,False,False
2022-01-14 00:00:00+00:00,26.8936701779,27.1481129263,26.1629932558,26.2528218275,395832350,,,,,,#000000,,,,18.220741717703397,-33.31057954405217,False,False,False,True,True,,26.50878184935,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,256853350,-87528833.79529428,False,False,False,False,414287801.29922235,False,False,False,False
2022-01-18 00:00:00+00:00,25.8565339848,26.5902155073,25.7237725664,26.2128935814,422675380,,,,,,#000000,,,,19.03250045959547,-32.72610874702528,False,False,False,True,True,,26.15699403685,28.42342110755,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165822030,-90599155.21508667,False,False,False,False,414616725.9541548,False,False,False,False
2022-01-19 00:00:00+00:00,25.0220336407,26.4955556178,25.0070605484,26.0322182677,483604080,,,,,,#000000,,,,19.163417122298316,-32.72610874702528,False,False,False,True,True,,25.7513080831,25.7513080831,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-649426110,-112513937.7556715,False,False,False,False,417322112.3873252,False,False,False,False
2022-01-20 00:00:00+00:00,24.1066785983,25.5331551194,24.0348077553,25.258608499,435180730,,,,,,#000000,,,,18.802935093017965,-32.72610874702528,False,False,False,True,False,,24.78398143735,24.78398143735,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1084606840,-150635228.0397628,False,False,False,False,418022450.3329203,False,False,False,False
2022-01-21 00:00:00+00:00,23.3320706235,24.7784713394,23.2212697405,23.4648320418,718957840,,,,,,#000000,,,,18.182546846717027,-32.72610874702528,False,False,False,True,False,,23.99987053995,23.99987053995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1803564680,-215455990.8617329,False,False,False,False,429823838.1630019,False,False,False,False
2022-01-24 00:00:00+00:00,23.3300742112,23.3380598604,20.8505301268,22.2899433996,915810630,,,,,,#000000,,22.506221399466664,,17.674163547520642,-32.72610874702528,False,False,False,True,False,,22.094294993600002,23.99987053995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2719375310,-313648905.3377434,False,False,False,False,448882143.72523713,False,False,False,False
2022-01-25 00:00:00+00:00,22.2839541627,22.9018437715,21.9605353691,22.5055559287,664616360,,,,,,#000000,,22.454029342977574,,16.87917280793849,-30.818266948119025,False,False,False,True,False,,22.094294993600002,23.99987053995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3383991670,-434054503.9519496,False,False,False,False,457342309.06934553,False,False,False,False
2022-01-26 00:00:00+00:00,22.7311505193,24.0138454261,22.259997215,23.1983109989,755958730,,,,,,#000000,,22.631221614222703,,17.136932009491723,-30.818266948119025,False,False,False,True,False,,22.094294993600002,23.99987053995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2628032940,-520092873.9930496,False,False,False,False,469052756.948979,False,False,False,False
2022-01-27 00:00:00+00:00,21.9046358245,23.9519566446,21.6361183693,23.5257226172,573352720,,,,,,#000000,,22.604886134971174,,17.011684280768694,-30.818266948119025,False,False,False,True,False,,22.094294993600002,23.99987053995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3201385660,-625241610.6992046,False,False,False,False,473142951.57843083,False,False,False,False
2022-01-28 00:00:00+00:00,22.7990285377,22.8169962484,21.2577982372,21.9726635738,543774250,,,,,,#000000,,22.55550626198062,,18.481106422026272,-30.818266948119025,False,False,False,True,True,,22.037397242799997,23.99987053995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2657611410,-704942387.1423731,False,False,False,False,475912806.4184924,False,False,False,False
2022-01-31 00:00:00+00:00,24.4420758658,24.4650346073,23.0106482422,23.1404150421,564679680,,,,,,#000000,,22.754649606538248,,21.959373607360252,-30.521873777593978,False,False,False,True,True,,28.464734364735,23.99987053995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2092931730,-759373341.7642409,False,False,False,False,479393860.28443384,False,False,False,False
2022-02-01 00:00:00+00:00,24.593803201,25.0998937207,23.8471549805,25.0589672684,518925170,,,,,,#000000,,22.955828571307737,,24.98704644544335,-27.644250529637336,False,False,False,True,True,,29.249677266945,23.99987053995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1574006560,-791319742.4793687,False,False,False,False,480944107.72426,False,False,False,False
2022-02-02 00:00:00+00:00,25.1967197175,25.7706882556,24.5089656601,25.7477295141,543419410,,,,,,#000000,,23.191459700405193,,28.16736237825967,-24.65457127305713,True,False,False,True,True,,29.787958437744997,23.99987053995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1030587150,-800702778.068413,False,False,False,False,483394119.5782106,False,False,False,False
2022-02-03 00:00:00+00:00,23.9050409554,25.0320157023,23.7373423216,24.4141260935,410177780,,,,,,#000000,,23.268654220856302,,29.806367690452447,-23.190932491468224,True,False,False,True,True,,28.969773773285,23.99987053995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1440764930,-825803254.6147498,False,False,False,False,480522890.5751435,False,False,False,False
2022-02-04 00:00:00+00:00,24.2753754382,24.5908085826,23.589607811,23.928997903,354828500,,,,,,#000000,,23.322269706043325,,31.562712826839913,-21.599351597142306,True,False,False,True,True,,28.619904013945,19.560512379655,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1085936430,-836004555.6102498,False,False,False,False,475593698.787883,False,False,False,False
