date,Open,High,Low,Close,Volume,aVWAP_OB_bull_605,aVWAP_OB_bull_569,aVWAP_OB_bear_874,aVWAP_OB_bear_836,aVWAP_OB_bear_818,aVWAP_OB_bear_128,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,0.94,0.94,0.94,0.94,100.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2024-12-02 16:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2024-12-02 17:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,96.92326182320774,False,False,False,False
2024-12-02 18:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,95.42057559339057,False,False,False,False
2024-12-02 19:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,93.94118682450079,False,False,False,False
2024-12-02 20:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,92.4847343155938,False,False,False,False
2024-12-03 15:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,91.05086246573963,False,False,False,False
2024-12-03 16:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,89.63922118720103,False,False,False,False
2024-12-03 17:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,88.2494658199576,False,False,False,False
2024-12-03 18:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,86.88125704755517,False,False,False,False
2024-12-03 19:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,85.53426081425974,False,False,False,False
2024-12-03 20:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,84.20814824349601,False,False,False,False
2024-12-04 15:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,82.90259555755034,False,False,False,False
2024-12-04 16:00:00+00:00,0.94,0.94,0.94,0.94,0.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,0.94,0.94,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,81.61728399851854,False,False,False,False
