date,Close,High,Low,Open,Volume,aVWAP_OB_bear_783,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,8.53,8.65,8.4,8.5601,54453,,#000000,,,,,,False,False,False,False,False,,8.525,8.525,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,54453.0,False,False,False,False
2022-01-04 00:00:00+00:00,8.12,8.66,8.05,8.55,61634,,#000000,,,,0.0,,False,False,False,True,False,,8.355,8.525,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61634,-2417.0196078431372,False,False,False,False,54734.60784313726,False,False,False,False
2022-01-05 00:00:00+00:00,7.87,8.19,7.8101,7.98,95024,,#000000,,,,0.0,-50.0,False,False,False,True,True,,8.00005,8.00005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156658,-8465.685505574778,False,False,False,False,56314.58400615149,False,False,False,False
2022-01-06 00:00:00+00:00,8.0,8.18,7.87,8.11,32973,,#000000,,,,3.2166197733355713,-46.879878819864494,False,False,False,True,True,,8.00005,8.025,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123685,-12984.089995552238,False,False,False,False,55399.22777061614,False,False,False,False
2022-01-07 00:00:00+00:00,7.88,8.02,7.78,7.96,65579,,#000000,,,,5.375451431411541,-44.863010986090856,False,False,False,True,True,,7.9,7.9,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-189264,-19897.027642785484,False,False,False,False,55798.43452470963,False,False,False,False
2022-01-10 00:00:00+00:00,8.06,8.365,7.75,8.365,85051,,#000000,,,,10.05710075742281,-40.43441721336979,False,False,False,True,True,,7.9,8.057500000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104213,-23203.53636267625,False,False,False,False,56945.593955113174,False,False,False,False
2022-01-11 00:00:00+00:00,8.29,8.42,8.01,8.08,37720,,#000000,,,,16.429633398603357,-34.4531203698818,False,False,False,True,True,,8.215,8.215,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66493,-24901.162387669337,False,False,False,False,56191.64909412835,False,False,False,False
2022-01-12 00:00:00+00:00,8.49,8.66,8.22,8.28,56623,,#000000,,,,23.21110717713868,-28.183164263148658,False,False,False,True,True,,8.440000000000001,8.440000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9870,-24311.705039133285,False,False,False,False,56208.56481592724,False,False,False,False
2022-01-13 00:00:00+00:00,8.5,8.57,8.49,8.5,26072,,#000000,,,,28.828751725105075,-23.134435651378144,False,False,False,True,True,,8.440000000000001,8.530000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16202,-22722.93229250061,False,False,False,False,55026.73874471441,False,False,False,False
2022-01-14 00:00:00+00:00,8.49,8.58,8.43,8.51,66335,,#000000,,,,33.34036877537833,-19.19935714716692,False,False,False,False,True,,8.440000000000001,8.530000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50133,-23797.83690848098,False,False,False,False,55470.199970411886,False,False,False,False
