date,Close,High,Low,Open,Volume,aVWAP_OB_bull_751,aVWAP_OB_bull_607,aVWAP_OB_bull_538,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,0.694,0.735,0.6808,0.73,278323,,,,#000000,,,,37.881283851501465,-15.359726068373163,False,False,False,False,True,,0.7079,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-445867,-78428.8079065753,False,False,False,False,174511.29825637973,False,False,False,False
2022-01-19 00:00:00+00:00,0.7398,0.74,0.697,0.71,219237,,,,#000000,,,,41.139501891895776,-12.617100418038675,False,False,False,False,True,,0.7079,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-226630,-84240.6193612194,False,False,False,False,176265.24734436482,False,False,False,False
2022-01-20 00:00:00+00:00,0.72,0.7687,0.716001,0.743,280403,,,,#000000,,0.7349003333333333,,42.884932261395335,-11.304096772473216,False,False,False,False,True,,0.7079,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-507033,-100820.71271960295,False,False,False,False,180349.08078184072,False,False,False,False
2022-01-21 00:00:00+00:00,0.6999,0.7363,0.693,0.715,205774,,,,#000000,,0.7242484220787903,,43.495692074523824,-11.020035109786512,False,False,False,False,True,,0.7079,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-712807,-124820.17496589303,False,False,False,False,181346.1364374548,False,False,False,False
2022-01-24 00:00:00+00:00,0.72,0.72,0.6341,0.694,503620,,,,#000000,,0.6994422383247945,,44.831254828438226,-9.944007468504289,False,False,False,False,True,,0.6770499999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-209187,-128128.67790840704,False,False,False,False,193984.32716539776,False,False,False,False
2022-01-25 00:00:00+00:00,0.7199,0.7245,0.6995,0.7,130731,,,,#000000,,0.7022547888961522,,45.91983836461324,-9.050552256677165,False,False,False,False,True,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339918,-136434.14151984206,False,False,False,False,191503.8045314606,False,False,False,False
2022-01-26 00:00:00+00:00,0.6999,0.72,0.6907,0.72,225538,,,,#000000,,0.7028181896382152,,46.01065862368533,-9.050552256677165,False,False,False,False,True,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-565456,-153258.52812690707,False,False,False,False,192838.4788635602,False,False,False,False
2022-01-27 00:00:00+00:00,0.6801,0.699899,0.6801,0.6907,237617,,,,#000000,,0.7000210516432295,,45.38482374304761,-9.050552256677165,False,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-803073,-178741.44859251857,False,False,False,False,194594.49930028332,False,False,False,False
2022-01-28 00:00:00+00:00,0.6796,0.697,0.6593,0.6771,301869,,,,#000000,,0.6961243374069668,,44.855700360871225,-9.050552256677165,False,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1104942,-215063.03884379234,False,False,False,False,198801.3424649781,False,False,False,False
2022-01-31 00:00:00+00:00,0.699,0.7,0.6605,0.68,191990,,,,#000000,,0.6951578299109334,,45.289573571433635,-9.050552256677165,False,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-912952,-242431.23339893774,False,False,False,False,198534.23099576327,False,False,False,False
2022-02-01 00:00:00+00:00,0.7095,0.72,0.69,0.7002,120810,,,,#000000,,0.695899708331206,,46.07819379016331,-8.992098071531863,False,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-792142,-263988.5183636853,False,False,False,False,195486.22193710587,False,False,False,False
2022-02-02 00:00:00+00:00,0.698599,0.72,0.68,0.72,141305,,,,#000000,,0.6961758399630007,,46.29752506693504,-8.68712871063802,True,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-933447,-290241.7921533447,False,False,False,False,193361.46813565074,False,False,False,False
2022-02-03 00:00:00+00:00,0.6864,0.7,0.679,0.679,112509,,,,#000000,,0.695796862147419,,46.022944881122626,-8.68712871063802,True,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1045956,-319877.6434414488,False,False,False,False,190190.78311072325,False,False,False,False
2022-02-04 00:00:00+00:00,0.681411,0.7,0.679,0.68,31497,,,,#000000,,0.6956737658599532,,45.61677687527889,-8.68712871063802,True,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1077453,-349586.48095354886,False,False,False,False,183967.49749853802,False,False,False,False
2022-02-07 00:00:00+00:00,0.7058,0.725,0.679,0.71,219830,,,,#000000,,0.6963864936093807,,46.33872070072614,-8.280282525926992,True,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-857623,-369509.4817004685,False,False,False,False,185373.8701456542,False,False,False,False
2022-02-08 00:00:00+00:00,0.6915,0.7,0.6901,0.7,41853,,,,#000000,,0.6963484607707704,,46.38834209147871,-8.082091590777786,True,False,False,True,False,,0.6770499999999999,0.75,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-899476,-390292.4824180972,False,False,False,False,179745.60072817755,False,False,False,False
2022-02-09 00:00:00+00:00,0.788,0.8005,0.712,0.725,649262,,,,#000000,,0.7109996796963047,,49.33580434244081,-5.058007539560705,True,False,True,False,True,,0.8797448499999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250214,-384799.2085977797,False,False,False,False,198158.00854275882,False,False,False,False
2022-02-10 00:00:00+00:00,0.803499,0.809,0.777,0.8,526918,,,,#000000,,0.7233105682966492,,52.07591850524524,-2.29409502461386,True,False,True,False,True,,0.9148448499999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276704,-358857.9062998275,False,False,False,False,211050.55722735653,False,False,False,False
2022-02-11 00:00:00+00:00,0.8184,0.8289,0.7801,0.8034,395765,,,,#000000,,0.7316774728028954,,54.62031493723627,0.23694631495138907,True,False,True,False,True,,0.9282648499999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,672469,-318413.71389591275,False,False,False,False,218294.26086549944,False,False,False,False
2022-02-14 00:00:00+00:00,0.8172,0.828,0.797,0.81,357089,,,,#000000,,0.7383347572400609,,56.65455354289053,2.243173823793981,True,False,True,False,True,,0.9369998499999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,315380,-293559.05844901426,False,False,False,False,223737.19181195044,False,False,False,False
2022-02-15 00:00:00+00:00,0.8159,0.8289,0.8,0.81,340628,,,,#000000,,0.743813906881134,,58.265026460887995,3.826757363025038,True,False,True,False,True,,0.9348398499999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25248,-283037.05615689605,False,False,False,False,228321.14507422692,False,False,False,False
2022-02-16 00:00:00+00:00,0.8481,0.8481,0.81,0.829,214876,,,,#000000,,0.7477675607125988,,60.24344038944741,5.768421167905515,True,False,True,False,True,,0.94825485,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189628,-264501.17160172365,False,False,False,False,227793.88448308076,False,False,False,False
2022-02-17 00:00:00+00:00,0.845,0.8603,0.8221,0.84,235619,,,,#000000,,0.7520469522576327,,61.728942783941335,7.224341082600098,True,False,True,False,True,,0.9582299999999998,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45991,-255932.14526440116,False,False,False,False,228100.75175825407,False,False,False,False
2022-02-18 00:00:00+00:00,0.82,0.8757,0.818,0.835,405925,,,,#000000,,0.7582463474130251,,61.915306396583546,7.4261979952389865,True,False,True,False,True,,0.9660399999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-451916,-263617.7866265815,False,False,False,False,235074.25168930294,False,False,False,False
2022-02-22 00:00:00+00:00,0.81,0.839,0.796,0.839,238321,,,,#000000,,0.7605533369308262,,61.68269459405926,7.4261979952389865,True,False,True,False,False,,0.9302549999999998,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-690237,-280347.95185691165,False,False,False,False,235201.57515246753,False,False,False,False
2022-02-23 00:00:00+00:00,0.815,0.8272,0.796,0.796,271261,,,,#000000,,0.7628603797481494,,61.61763384825463,7.4261979952389865,True,False,True,False,False,,0.9252849999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-418976,-285784.3459017387,False,False,False,False,236615.67024452763,False,False,False,False
2022-02-24 00:00:00+00:00,0.81,0.83,0.805,0.83,202230,,,,#000000,,0.7645240378103623,,61.36215931084103,7.4261979952389865,True,False,True,False,False,,0.9305399999999998,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-621206,-298938.1362585332,False,False,False,False,235267.2125878795,False,False,False,False
2022-02-25 00:00:00+00:00,0.825,0.88,0.805,0.819,462422,,,,#000000,,0.7694306284506042,,61.54607867910258,7.4261979952389865,True,False,True,False,False,,0.9638199999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158784,-293441.8956209437,False,False,False,False,244175.24346678617,False,False,False,False
2022-02-28 00:00:00+00:00,0.855,0.8883,0.835,0.88,464902,,,,#000000,,0.7751911114109642,,62.400342378953546,8.38258316805878,True,False,True,False,False,,0.98681,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,306118,-269929.7428514949,False,False,False,False,252831.19470338282,False,False,False,False
2022-03-01 00:00:00+00:00,0.84,0.8707,0.822,0.86,308144,,,,#000000,,0.7780001237938605,,62.47900644391426,8.590981176091617,True,False,True,False,False,,0.9728899999999998,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2026,-259423.71372006377,False,False,False,False,255000.324322858,False,False,False,False
2022-03-02 00:00:00+00:00,0.84,0.8645,0.8333,0.8465,150078,,,,#000000,,0.7793200345294411,,62.54336795160939,8.797376585122542,True,False,True,False,False,,0.9756199999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2026,-249329.68573104168,False,False,False,False,250885.72336902044,False,False,False,False
2022-03-03 00:00:00+00:00,0.839,0.8599,0.8258,0.839,163199,,,,#000000,,0.7806078598368933,,62.552492465112294,8.958734736967223,True,False,True,False,False,,0.9686849999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165225,-246031.46276119692,False,False,False,False,247447.02833494122,False,False,False,False
2022-03-04 00:00:00+00:00,0.8698,0.87,0.83,0.8585,263417,,,,#000000,,0.7830638231355511,,63.309685386855435,9.852458695396358,True,False,True,False,False,,0.9786849999999999,0.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98192,-232532.50343722844,False,False,False,False,248073.301733571,False,False,False,False
2022-03-07 00:00:00+00:00,0.8761,0.92,0.86,0.88,562335,,,,#000000,,0.7896671572346434,,64.06988745845449,10.735017111477681,True,False,True,False,True,,1.024535,0.755465,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,660527,-197510.56212596458,False,False,False,False,260397.28990088194,False,False,False,False
2022-03-08 00:00:00+00:00,0.92,0.9396,0.872,0.89,1123825,,,,#000000,,0.8034766880805189,,65.55498711497505,12.308021120803033,True,False,True,False,True,,1.043575,0.768025,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1784352,-119790.46165043658,False,False,False,False,294257.20010084735,False,False,False,False
2022-03-09 00:00:00+00:00,0.8907,0.9182,0.88,0.898,396979,,,,#000000,,0.8070770404017653,,65.54492744167389,12.40133184301645,True,False,True,False,True,,1.04052,0.768025,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1387373,-60686.012173948875,False,False,False,False,298285.50597924547,False,False,False,False
2022-03-10 00:00:00+00:00,0.9173,0.945,0.8812,0.8907,913786,,,,#000000,,0.8158820427827096,,66.05139990138173,13.007776105286425,True,False,True,False,True,,1.0477400000000001,0.77846,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2301159,31935.360852480488,False,False,False,False,322422.7802545692,False,False,False,False
2022-03-11 00:00:00+00:00,0.9499,0.997,0.891,0.9,1231947,,,,#000000,,0.8288267498217783,,67.01834454750794,14.05712581006513,True,False,True,False,True,,1.08974,0.79826,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3533106,169236.17023081458,False,False,False,False,358090.3967151744,False,False,False,False
2022-03-14 00:00:00+00:00,0.9,0.93,0.86,0.9116,591648,,,,#000000,,0.8319200353274865,,66.06761544997728,14.05712581006513,True,False,True,False,False,,1.046905,0.79826,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2941458,277950.75179039047,False,False,False,False,367249.51841261855,False,False,False,False
2022-03-15 00:00:00+00:00,0.9,0.92,0.8601,0.8764,480571,,,,#000000,,0.8341143934914459,,65.28974618836129,14.05712581006513,True,False,True,False,False,16.577964758498048,1.04629,0.79826,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.20674171694707144,0.20674171694707144,False,False,False,False,2941458,382402.01642606145,False,False,False,False,371693.49808271194,False,False,False,False
2022-03-16 00:00:00+00:00,0.89,0.8994,0.8608,0.898,176643,,,,#000000,,0.8347528704625296,,64.32638064269133,14.05712581006513,True,False,True,False,False,15.068659836355707,1.037885,0.79826,1,0.0,0.0,0.0,0.0,0,1.0435647315516885,0.9090078176567562,False,False,False,False,0.18258123682035826,0.19466147688371485,False,False,False,False,2764815,475829.976566216,False,False,False,False,364044.45894221344,False,False,False,False
2022-03-17 00:00:00+00:00,0.9448,0.9477,0.89,0.89,865865,,,,#000000,,0.8402923946914731,,64.58623836485168,14.05712581006513,True,False,True,False,False,20.0,1.079575,0.79826,1,0.0,0.0,0.0,0.0,0,1.0563737805298457,0.8879270370542278,False,False,False,False,0.2781480793435563,0.23640477811363558,False,False,False,False,3630680,599549.5853283252,False,False,False,False,383723.6958464404,False,False,False,False
2022-03-18 00:00:00+00:00,0.965,0.990699,0.94,0.948,357094,,,,#000000,,0.8432962389433152,,65.1293607607222,14.05712581006513,True,False,True,False,True,20.0,1.12794935,0.80274965,1,0.0,0.0,0.0,0.0,0,1.0945473815203113,0.856917614621237,False,False,False,False,0.34282801045672123,0.2896163942851784,False,False,False,False,3987774,732421.1310017242,False,False,False,False,382679.3940485408,False,False,False,False
2022-03-21 00:00:00+00:00,1.02,1.02,0.965,0.99,720690,,,,#000000,,0.8506253836518258,,66.35414870204802,14.05712581006513,True,False,True,False,True,20.0,1.1546948499999998,0.8303051499999999,1,0.0,0.0,0.0,0.0,0,1.1094037097349774,0.8271489658628938,False,False,False,False,0.3428280196215051,0.31622220695334174,False,False,False,False,4708464,888344.3807663624,False,False,False,False,395934.71192899015,False,False,False,False
2022-03-22 00:00:00+00:00,1.02,1.03,0.94,1.02,517872,,,,#000000,,0.8553255170830241,,67.35624792676916,14.754656400322233,True,False,True,False,True,20.0,1.15424485,0.8303051499999999,1,0.0,0.0,0.0,0.0,0,1.090091287778073,0.8361221323599641,False,False,False,False,0.3253184305111186,0.32077031873223016,False,False,False,False,4708464,1038152.9932853286,False,False,False,False,400716.5663631474,False,False,False,False
2022-03-23 00:00:00+00:00,1.09,1.09,1.02,1.04,706525,,,,#000000,,0.8642151468589123,,68.98458797200352,16.381838752185743,True,False,True,False,True,20.0,1.2300648500000002,0.8799351500000001,1,0.0,0.0,0.0,0.0,0,1.118146332110942,0.8150011057863318,False,False,False,False,0.34282805844836894,0.33179918859029955,False,False,False,False,5414989,1209793.6209996296,False,False,False,False,412709.05395674944,False,False,False,False
2022-03-24 00:00:00+00:00,1.1,1.1,1.05,1.07,434375,,,,#000000,,0.8697387891800171,,70.41711808976214,17.796482726979377,True,False,True,False,True,20.0,1.2538148500000001,0.8961851500000002,1,0.0,0.0,0.0,0.0,0,1.1240109019469318,0.8280243820569892,False,False,False,False,0.3428280682971924,0.337313628443746,False,False,False,False,5849364,1391737.5574310168,False,False,False,False,413558.698899622,False,False,False,False
2022-03-25 00:00:00+00:00,1.08,1.12,1.05,1.12,273522,,,,#000000,,0.9431619718731209,,70.93460632275213,18.310164890805865,True,False,True,False,True,20.0,1.2630648500000001,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.110085345433386,0.8359469734279462,False,False,False,False,0.34282807285947076,0.34007085065160836,False,False,False,False,5575842,1555820.084590585,False,False,False,False,408067.0636486564,False,False,False,False
2022-03-28 00:00:00+00:00,1.03,1.07,1.03,1.05,277900,,,,#000000,,0.9382160938439816,,69.89266492758678,18.310164890805865,True,False,True,False,False,20.0,1.22606985,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.0922927970150165,0.8552848251531294,False,False,False,False,0.28050809165841695,0.31028947115501265,False,False,False,False,5297942,1702569.9636262483,False,False,False,False,402962.47291733656,False,False,False,False
2022-03-29 00:00:00+00:00,1.03,1.06,0.95,1.03,536179,,,,#000000,,0.9327103029874152,,69.0401674224515,18.310164890805865,True,False,True,False,False,20.0,1.19026485,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.060734675630161,0.8568127888097914,False,False,False,False,0.2033287127048424,0.2568090919299275,False,False,False,False,5297942,1843564.9454448267,False,False,False,False,408186.65044999006,False,False,False,False
2022-03-30 00:00:00+00:00,1.04,1.06,1.02,1.05,212184,,,,#000000,,0.9340093900725784,,68.49404539784788,18.310164890805865,True,False,True,False,False,20.0,1.22658485,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.1071296746304293,0.850834181379704,False,False,False,False,0.26310432868447636,0.2599567103072019,False,False,False,False,5510126,1987351.6534665981,False,False,False,False,400500.27200097084,False,False,False,False
2022-03-31 00:00:00+00:00,1.05,1.06,1.03,1.06,173257,,,,#000000,,0.9353358738358432,,68.19933878607566,20.810610891152194,True,False,True,False,False,20.0,1.2309698500000001,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.1065309694435468,0.8530958967693272,False,False,False,False,0.2717861215851675,0.2658714159461847,False,False,False,False,5683383,2132294.059213006,False,False,False,False,391588.77113818773,False,False,False,False
2022-04-01 00:00:00+00:00,1.06,1.07,1.03,1.07,257883,,,,#000000,,0.9375534072170857,,68.11086204783226,20.681035084499825,True,False,True,False,False,20.0,1.23596985,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.0993836462755737,0.8599136805093475,False,False,False,False,0.28050809165841695,0.2731897538023008,False,False,False,False,5941266,2281665.5078713195,False,False,False,False,386345.40756414115,False,False,False,False
2022-04-04 00:00:00+00:00,1.07,1.09,1.04,1.08,209990,,,,#000000,,0.9397742758360486,,68.19142393152953,20.681035084499825,True,False,True,False,False,20.0,1.24946985,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.112443601293914,0.8391287366730228,False,False,False,False,0.3069314333711076,0.2900605935867042,False,False,False,False,6151256,2433414.154621464,False,False,False,False,379429.5092282925,False,False,False,False
2022-04-05 00:00:00+00:00,1.04,1.08,1.04,1.07,178289,,,,#000000,,0.9410418703600195,,67.30732902289331,19.77648796177266,False,False,True,False,False,20.0,1.2403298500000002,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.1388062299614117,0.8334974623446347,False,False,False,False,0.29795971069040494,0.2940101521385546,False,False,False,False,5972967,2572220.1485578776,False,False,False,False,371541.64612130064,False,False,False,False
2022-04-06 00:00:00+00:00,1.0,1.05,1.0,1.03,403907,,,,#000000,,0.9412591525030556,,65.46849398122612,17.93213080936451,False,True,True,False,False,15.659754707768457,1.20682985,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.0944599162769517,0.8492459671063003,False,False,False,False,0.23700693835783848,0.26550854524819656,False,False,False,False,5569060,2689743.2799869804,False,False,False,False,372810.8756851712,False,False,False,False
2022-04-07 00:00:00+00:00,1.03,1.04,1.0,1.0,141820,,,,#000000,,0.9415781569733129,,64.5183867556636,16.981417522587293,False,True,True,False,False,17.89860885501072,1.1982598500000001,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.0976189713342952,0.8521307750864969,False,False,False,False,0.22844849523653524,0.24697852024236588,False,False,False,False,5710880,2808219.2297914126,False,False,False,False,363752.40997202724,False,False,False,False
2022-04-08 00:00:00+00:00,1.02,1.05,1.01,1.05,178986,,,,#000000,,0.9421015964699085,,63.47321647829866,15.942481136290183,False,True,True,False,False,16.721543736583186,1.1983598500000001,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.105112878680912,0.8412240400756427,False,False,False,False,0.24559960285616614,0.246289061549266,False,False,False,False,5531894,2915030.0050937105,False,False,False,False,356506.66840449674,False,False,False,False
2022-04-11 00:00:00+00:00,1.03,1.07,1.02,1.07,265239,,,,#000000,,0.943404541416644,,62.80668043034689,15.276297974961977,False,True,True,False,False,17.4654089239305,1.20737485,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.116924232216889,0.832839577631726,False,False,False,False,0.2712358328614531,0.25876244720535957,False,False,False,False,5797133,3028053.651952781,False,False,False,False,352927.54415334,False,False,False,False
2022-04-12 00:00:00+00:00,1.04,1.07,1.02,1.06,198091,,,,#000000,,0.9444409235507073,,62.45038459431986,14.906280676734696,False,True,True,False,False,18.20513207895614,1.2058898500000002,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.1159565177010078,0.8347350558994922,False,False,False,False,0.2695960313405835,0.26417923927297154,False,False,False,False,5995224,3144413.2734448286,False,False,False,False,346855.52281399333,False,False,False,False
2022-04-13 00:00:00+00:00,1.05,1.07,1.02,1.02,320186,,,,#000000,,0.9461901301096601,,62.34809485667731,14.771386286015073,False,True,True,False,False,18.940598023090267,1.20750985,0.9069351499999998,1,0.0,0.0,0.0,0.0,0,1.1033733156852596,0.843951375786521,False,False,False,False,0.2695960313405835,0.2668876353067775,False,False,False,False,6315410,3268766.086250914,False,False,False,False,345809.6591742289,False,False,False,False
